RAST_GENE_ID	NCBI_GENE_ID
fiG|1005566.5.peG.3487	sdaB
fiG|1005566.5.peG.3488	exo
fiG|1005566.5.peG.3489	fucO
fiG|1005566.5.peG.349	NA
fiG|1005566.5.peG.3490	fucA
fiG|1005566.5.peG.3491	fucP
fiG|1005566.5.peG.3492	fucI
fiG|1005566.5.peG.3493	fucK
fiG|1005566.5.peG.3494	fucU
fiG|1005566.5.peG.3495	fucR
fiG|1005566.5.peG.3496	ygdE
fiG|1005566.5.peG.3497	ygdD
fiG|1005566.5.peG.3498	gcvA
fiG|1005566.5.peG.3499	ygdI
fiG|1005566.5.peG.35	atpB
fiG|1005566.5.peG.350	yjcD
fiG|1005566.5.peG.3500	csdA
fiG|1005566.5.peG.3501	ygdK
fiG|1005566.5.peG.3502	ygdL
fiG|1005566.5.peG.3503	mltA
fiG|1005566.5.peG.3504	amiC
fiG|1005566.5.peG.3505	argA
fiG|1005566.5.peG.3506	recD
fiG|1005566.5.peG.3507	recB
fiG|1005566.5.peG.3508	ptr
fiG|1005566.5.peG.3509	recC
fiG|1005566.5.peG.351	yjcE
fiG|1005566.5.peG.3510	ppdC
fiG|1005566.5.peG.3511	ygdB
fiG|1005566.5.peG.3512	ppdB
fiG|1005566.5.peG.3513	ppdA
fiG|1005566.5.peG.3514	NA
fiG|1005566.5.peG.3515	thyA
fiG|1005566.5.peG.3516	lgt
fiG|1005566.5.peG.3517	ptsP
fiG|1005566.5.peG.3518	nudH
fiG|1005566.5.peG.3519	NA
fiG|1005566.5.peG.352	yjcF
fiG|1005566.5.peG.3520	mutH
fiG|1005566.5.peG.3521	ygdQ
fiG|1005566.5.peG.3522	ygdR
fiG|1005566.5.peG.3523	tas
fiG|1005566.5.peG.3524	ygeD
fiG|1005566.5.peG.3525	aas
fiG|1005566.5.peG.3526	galR
fiG|1005566.5.peG.3527	lysA
fiG|1005566.5.peG.3528	lysR
fiG|1005566.5.peG.3529	ygeA
fiG|1005566.5.peG.353	actP
fiG|1005566.5.peG.3530	araE
fiG|1005566.5.peG.3531	kduD
fiG|1005566.5.peG.3532	kduI
fiG|1005566.5.peG.3533	yqeF
fiG|1005566.5.peG.3534	yqeG
fiG|1005566.5.peG.3535	yqeH
fiG|1005566.5.peG.3536	NA
fiG|1005566.5.peG.3537	yqeI
fiG|1005566.5.peG.3538	yqeJ
fiG|1005566.5.peG.3539	NA
fiG|1005566.5.peG.354	yjcH
fiG|1005566.5.peG.3540	ygeF
fiG|1005566.5.peG.3541	ygeG
fiG|1005566.5.peG.3542	ygeH
fiG|1005566.5.peG.3543	NA
fiG|1005566.5.peG.3544	pbl
fiG|1005566.5.peG.3545	ygeM
fiG|1005566.5.peG.3546	ygeN
fiG|1005566.5.peG.3547	insD
fiG|1005566.5.peG.3548	insC
fiG|1005566.5.peG.3549	ygeQ
fiG|1005566.5.peG.355	acs
fiG|1005566.5.peG.3550	ygeR
fiG|1005566.5.peG.3551	ygeR
fiG|1005566.5.peG.3552	NA
fiG|1005566.5.peG.3553	NA
fiG|1005566.5.peG.3554	xdhA
fiG|1005566.5.peG.3555	xdhB
fiG|1005566.5.peG.3556	xdhC
fiG|1005566.5.peG.3557	ygeV
fiG|1005566.5.peG.3558	ygeW
fiG|1005566.5.peG.3559	ygeX
fiG|1005566.5.peG.356	nrfA
fiG|1005566.5.peG.3560	ygeY
fiG|1005566.5.peG.3561	hyuA
fiG|1005566.5.peG.3562	yqeA
fiG|1005566.5.peG.3563	yqeB
fiG|1005566.5.peG.3564	yqeC
fiG|1005566.5.peG.3565	ygfJ
fiG|1005566.5.peG.3566	ygfK
fiG|1005566.5.peG.3567	ssnA
fiG|1005566.5.peG.3568	ygfM
fiG|1005566.5.peG.3569	xdhD
fiG|1005566.5.peG.357	nrfB
fiG|1005566.5.peG.3570	ygfO
fiG|1005566.5.peG.3571	guaD
fiG|1005566.5.peG.3572	ygfQ
fiG|1005566.5.peG.3573	ygfS
fiG|1005566.5.peG.3574	ygfT
fiG|1005566.5.peG.3575	ygfU
fiG|1005566.5.peG.3576	NA
fiG|1005566.5.peG.3577	idi
fiG|1005566.5.peG.3578	lysS
fiG|1005566.5.peG.3579	prfB
fiG|1005566.5.peG.358	nrfC
fiG|1005566.5.peG.3580	prfB
fiG|1005566.5.peG.3581	recJ
fiG|1005566.5.peG.3582	dsbC
fiG|1005566.5.peG.3583	xerD
fiG|1005566.5.peG.3584	fldB
fiG|1005566.5.peG.3585	ygfX
fiG|1005566.5.peG.3586	ygfY
fiG|1005566.5.peG.3587	NA
fiG|1005566.5.peG.3588	ygfZ
fiG|1005566.5.peG.3589	yqfA
fiG|1005566.5.peG.359	nrfD
fiG|1005566.5.peG.3590	yqfB
fiG|1005566.5.peG.3591	bglA
fiG|1005566.5.peG.3592	ygfF
fiG|1005566.5.peG.3593	gcvP
fiG|1005566.5.peG.3594	gcvH
fiG|1005566.5.peG.3595	gcvT
fiG|1005566.5.peG.3596	visC
fiG|1005566.5.peG.3597	ubiH
fiG|1005566.5.peG.3598	pepP
fiG|1005566.5.peG.3599	ygfB
fiG|1005566.5.peG.36	atpI
fiG|1005566.5.peG.360	nrfE
fiG|1005566.5.peG.3600	zapA
fiG|1005566.5.peG.3601	ygfA
fiG|1005566.5.peG.3602	serA
fiG|1005566.5.peG.3603	rpiA
fiG|1005566.5.peG.3604	yqfE
fiG|1005566.5.peG.3605	argP
fiG|1005566.5.peG.3606	yliK
fiG|1005566.5.peG.3607	argK
fiG|1005566.5.peG.3608	ygfG
fiG|1005566.5.peG.3609	ygfH
fiG|1005566.5.peG.361	nrfF
fiG|1005566.5.peG.3610	ygfI
fiG|1005566.5.peG.3611	yggE
fiG|1005566.5.peG.3612	argO
fiG|1005566.5.peG.3613	mscS
fiG|1005566.5.peG.3614	fbaA
fiG|1005566.5.peG.3615	pgk
fiG|1005566.5.peG.3616	epd
fiG|1005566.5.peG.3617	yggC
fiG|1005566.5.peG.3618	yggD
fiG|1005566.5.peG.3619	yggF
fiG|1005566.5.peG.362	nrfG
fiG|1005566.5.peG.3620	yggP
fiG|1005566.5.peG.3621	cmtA
fiG|1005566.5.peG.3622	cmtB
fiG|1005566.5.peG.3623	tktA
fiG|1005566.5.peG.3624	yggG
fiG|1005566.5.peG.3625	speB
fiG|1005566.5.peG.3626	speA
fiG|1005566.5.peG.3627	yqgB
fiG|1005566.5.peG.3628	NA
fiG|1005566.5.peG.3629	metK
fiG|1005566.5.peG.363	NA
fiG|1005566.5.peG.3630	galP
fiG|1005566.5.peG.3631	sprT
fiG|1005566.5.peG.3632	endA
fiG|1005566.5.peG.3633	yggJ
fiG|1005566.5.peG.3634	gshB
fiG|1005566.5.peG.3635	yqgE
fiG|1005566.5.peG.3636	yqgF
fiG|1005566.5.peG.3637	yggR
fiG|1005566.5.peG.3638	yggS
fiG|1005566.5.peG.3639	yggT
fiG|1005566.5.peG.364	gltP
fiG|1005566.5.peG.3640	yggU
fiG|1005566.5.peG.3641	yggV
fiG|1005566.5.peG.3642	yggW
fiG|1005566.5.peG.3643	yggM
fiG|1005566.5.peG.3644	ansB
fiG|1005566.5.peG.3645	yggN
fiG|1005566.5.peG.3646	NA
fiG|1005566.5.peG.3647	yggL
fiG|1005566.5.peG.3648	yggH
fiG|1005566.5.peG.3649	mutY
fiG|1005566.5.peG.365	yjcO
fiG|1005566.5.peG.3650	yggX
fiG|1005566.5.peG.3651	mltC
fiG|1005566.5.peG.3652	nupG
fiG|1005566.5.peG.3653	speC
fiG|1005566.5.peG.3654	yqgA
fiG|1005566.5.peG.3655	yghD
fiG|1005566.5.peG.3656	yghE
fiG|1005566.5.peG.3657	NA
fiG|1005566.5.peG.3658	yghG
fiG|1005566.5.peG.3659	NA
fiG|1005566.5.peG.366	fdhF
fiG|1005566.5.peG.3660	yghJ
fiG|1005566.5.peG.3661	NA
fiG|1005566.5.peG.3662	NA
fiG|1005566.5.peG.3663	yghK
fiG|1005566.5.peG.3664	glcB
fiG|1005566.5.peG.3665	glcG
fiG|1005566.5.peG.3666	glcF
fiG|1005566.5.peG.3667	glcE
fiG|1005566.5.peG.3668	glcD
fiG|1005566.5.peG.3669	glcC
fiG|1005566.5.peG.367	fdhF
fiG|1005566.5.peG.3670	yghO
fiG|1005566.5.peG.3671	dcuC
fiG|1005566.5.peG.3672	yhiS
fiG|1005566.5.peG.3673	NA
fiG|1005566.5.peG.3674	arsC
fiG|1005566.5.peG.3675	arsB
fiG|1005566.5.peG.3676	arsR
fiG|1005566.5.peG.3677	NA
fiG|1005566.5.peG.3678	NA
fiG|1005566.5.peG.3679	gor
fiG|1005566.5.peG.368	fdhF
fiG|1005566.5.peG.3680	yhiR
fiG|1005566.5.peG.3681	prlC
fiG|1005566.5.peG.3682	yhiQ
fiG|1005566.5.peG.3683	yhiP
fiG|1005566.5.peG.3684	uspA
fiG|1005566.5.peG.3685	yhiO
fiG|1005566.5.peG.3686	pitA
fiG|1005566.5.peG.3687	yhiN
fiG|1005566.5.peG.3688	yhiM
fiG|1005566.5.peG.3689	NA
fiG|1005566.5.peG.369	NA
fiG|1005566.5.peG.3690	yhiL
fiG|1005566.5.peG.3691	yhiL
fiG|1005566.5.peG.3692	yhiJ
fiG|1005566.5.peG.3693	NA
fiG|1005566.5.peG.3694	yhiI
fiG|1005566.5.peG.3695	rbbA
fiG|1005566.5.peG.3696	yhhJ
fiG|1005566.5.peG.3697	yhhI
fiG|1005566.5.peG.3698	rhsB
fiG|1005566.5.peG.3699	nikR
fiG|1005566.5.peG.37	gidB
fiG|1005566.5.peG.370	yjcP
fiG|1005566.5.peG.3700	nikE
fiG|1005566.5.peG.3701	nikD
fiG|1005566.5.peG.3702	nikC
fiG|1005566.5.peG.3703	nikB
fiG|1005566.5.peG.3704	nikA
fiG|1005566.5.peG.3705	acpT
fiG|1005566.5.peG.3706	yhhT
fiG|1005566.5.peG.3707	yhhS
fiG|1005566.5.peG.3708	dcrB
fiG|1005566.5.peG.3709	yhhQ
fiG|1005566.5.peG.371	yjcQ
fiG|1005566.5.peG.3710	yhhP
fiG|1005566.5.peG.3711	zntA
fiG|1005566.5.peG.3712	yhhN
fiG|1005566.5.peG.3713	yhhM
fiG|1005566.5.peG.3714	yhhL
fiG|1005566.5.peG.3715	yhhF
fiG|1005566.5.peG.3716	ftsY
fiG|1005566.5.peG.3717	ftsE
fiG|1005566.5.peG.3718	ftsX
fiG|1005566.5.peG.3719	rpoH
fiG|1005566.5.peG.372	yjcR
fiG|1005566.5.peG.3720	livJ
fiG|1005566.5.peG.3721	yhhK
fiG|1005566.5.peG.3722	NA
fiG|1005566.5.peG.3723	livK
fiG|1005566.5.peG.3724	livH
fiG|1005566.5.peG.3725	livM
fiG|1005566.5.peG.3726	livG
fiG|1005566.5.peG.3727	livF
fiG|1005566.5.peG.3728	NA
fiG|1005566.5.peG.3729	ugpB
fiG|1005566.5.peG.373	NA
fiG|1005566.5.peG.3730	ugpA
fiG|1005566.5.peG.3731	ugpE
fiG|1005566.5.peG.3732	ugpC
fiG|1005566.5.peG.3733	ugpQ
fiG|1005566.5.peG.3734	yhhA
fiG|1005566.5.peG.3735	ggt
fiG|1005566.5.peG.3736	yrhB
fiG|1005566.5.peG.3737	insB
fiG|1005566.5.peG.3738	yrhA
fiG|1005566.5.peG.3739	yhhZ
fiG|1005566.5.peG.374	NA
fiG|1005566.5.peG.3740	yhhY
fiG|1005566.5.peG.3741	yhhX
fiG|1005566.5.peG.3742	yhhW
fiG|1005566.5.peG.3743	gntR
fiG|1005566.5.peG.3744	gntK
fiG|1005566.5.peG.3745	gntU
fiG|1005566.5.peG.3746	yhgN
fiG|1005566.5.peG.3747	asd
fiG|1005566.5.peG.3748	glgB
fiG|1005566.5.peG.3749	glgX
fiG|1005566.5.peG.375	yjcS
fiG|1005566.5.peG.3750	glgC
fiG|1005566.5.peG.3751	glgA
fiG|1005566.5.peG.3752	glgP
fiG|1005566.5.peG.3753	yzgL
fiG|1005566.5.peG.3754	glpD
fiG|1005566.5.peG.3755	glpE
fiG|1005566.5.peG.3756	glpG
fiG|1005566.5.peG.3757	glpR
fiG|1005566.5.peG.3758	rtcR
fiG|1005566.5.peG.3759	rtcB
fiG|1005566.5.peG.376	alsK
fiG|1005566.5.peG.3760	rtcA
fiG|1005566.5.peG.3761	malT
fiG|1005566.5.peG.3762	malP
fiG|1005566.5.peG.3763	malQ
fiG|1005566.5.peG.3764	gntT
fiG|1005566.5.peG.3765	gntY
fiG|1005566.5.peG.3766	gntX
fiG|1005566.5.peG.3767	bioH
fiG|1005566.5.peG.3768	yhgA
fiG|1005566.5.peG.3769	yhgG
fiG|1005566.5.peG.377	alsE
fiG|1005566.5.peG.3770	feoB
fiG|1005566.5.peG.3771	feoA
fiG|1005566.5.peG.3772	yhgF
fiG|1005566.5.peG.3773	greB
fiG|1005566.5.peG.3774	ompR
fiG|1005566.5.peG.3775	envZ
fiG|1005566.5.peG.3776	pck
fiG|1005566.5.peG.3777	NA
fiG|1005566.5.peG.3778	yhgE
fiG|1005566.5.peG.3779	hslO
fiG|1005566.5.peG.378	alsC
fiG|1005566.5.peG.3780	hslR
fiG|1005566.5.peG.3781	yrfG
fiG|1005566.5.peG.3782	yrfF
fiG|1005566.5.peG.3783	nudE
fiG|1005566.5.peG.3784	mrcA
fiG|1005566.5.peG.3785	yrfD
fiG|1005566.5.peG.3786	yrfC
fiG|1005566.5.peG.3787	yrfB
fiG|1005566.5.peG.3788	yrfA
fiG|1005566.5.peG.3789	hofQ
fiG|1005566.5.peG.379	alsA
fiG|1005566.5.peG.3790	NA
fiG|1005566.5.peG.3791	aroB
fiG|1005566.5.peG.3792	damX
fiG|1005566.5.peG.3793	dam
fiG|1005566.5.peG.3794	rpe
fiG|1005566.5.peG.3795	gph
fiG|1005566.5.peG.3796	trpS
fiG|1005566.5.peG.3797	yhfZ
fiG|1005566.5.peG.3798	yhfY
fiG|1005566.5.peG.3799	yhfX
fiG|1005566.5.peG.38	gidA
fiG|1005566.5.peG.380	alsB
fiG|1005566.5.peG.3800	yhfW
fiG|1005566.5.peG.3801	php
fiG|1005566.5.peG.3802	yhfU
fiG|1005566.5.peG.3803	yhfT
fiG|1005566.5.peG.3804	yhfS
fiG|1005566.5.peG.3805	frlR
fiG|1005566.5.peG.3806	frlD
fiG|1005566.5.peG.3807	frlC
fiG|1005566.5.peG.3808	frlB
fiG|1005566.5.peG.3809	frlA
fiG|1005566.5.peG.381	rpiR
fiG|1005566.5.peG.3810	yhfL
fiG|1005566.5.peG.3811	cysG
fiG|1005566.5.peG.3812	nirC
fiG|1005566.5.peG.3813	nirD
fiG|1005566.5.peG.3814	nirB
fiG|1005566.5.peG.3815	tsgA
fiG|1005566.5.peG.3816	NA
fiG|1005566.5.peG.3817	ppiA
fiG|1005566.5.peG.3818	yhfG
fiG|1005566.5.peG.3819	fic
fiG|1005566.5.peG.382	rpiB
fiG|1005566.5.peG.3820	pabA
fiG|1005566.5.peG.3821	argD
fiG|1005566.5.peG.3822	yhfK
fiG|1005566.5.peG.3823	crp
fiG|1005566.5.peG.3824	yhfA
fiG|1005566.5.peG.3825	prkB
fiG|1005566.5.peG.3826	yheU
fiG|1005566.5.peG.3827	yheT
fiG|1005566.5.peG.3828	yheS
fiG|1005566.5.peG.3829	kefG
fiG|1005566.5.peG.383	yjdP
fiG|1005566.5.peG.3830	kefB
fiG|1005566.5.peG.3831	yheV
fiG|1005566.5.peG.3832	slyD
fiG|1005566.5.peG.3833	slyX
fiG|1005566.5.peG.3834	fkpA
fiG|1005566.5.peG.3835	yheO
fiG|1005566.5.peG.3836	yheN
fiG|1005566.5.peG.3837	yheM
fiG|1005566.5.peG.3838	yheL
fiG|1005566.5.peG.3839	rpsL
fiG|1005566.5.peG.384	phnP
fiG|1005566.5.peG.3840	rpsG
fiG|1005566.5.peG.3841	fusA
fiG|1005566.5.peG.3842	tufA
fiG|1005566.5.peG.3843	chiA
fiG|1005566.5.peG.3844	bfd
fiG|1005566.5.peG.3845	bfr
fiG|1005566.5.peG.3846	gspO
fiG|1005566.5.peG.3847	gspM
fiG|1005566.5.peG.3848	gspL
fiG|1005566.5.peG.3849	gspK
fiG|1005566.5.peG.385	phnO
fiG|1005566.5.peG.3850	gspJ
fiG|1005566.5.peG.3851	gspI
fiG|1005566.5.peG.3852	gspH
fiG|1005566.5.peG.3853	gspG
fiG|1005566.5.peG.3854	gspF
fiG|1005566.5.peG.3855	gspE
fiG|1005566.5.peG.3856	gspD
fiG|1005566.5.peG.3857	gspC
fiG|1005566.5.peG.3858	gspA
fiG|1005566.5.peG.3859	pioO
fiG|1005566.5.peG.386	phnN
fiG|1005566.5.peG.3860	rpsJ
fiG|1005566.5.peG.3861	rplC
fiG|1005566.5.peG.3862	rplD
fiG|1005566.5.peG.3863	rplW
fiG|1005566.5.peG.3864	rplB
fiG|1005566.5.peG.3865	rpsS
fiG|1005566.5.peG.3866	rplV
fiG|1005566.5.peG.3867	rpsC
fiG|1005566.5.peG.3868	rplP
fiG|1005566.5.peG.3869	rpmC
fiG|1005566.5.peG.387	phnM
fiG|1005566.5.peG.3870	rpsQ
fiG|1005566.5.peG.3871	rplN
fiG|1005566.5.peG.3872	rplX
fiG|1005566.5.peG.3873	rplE
fiG|1005566.5.peG.3874	rpsN
fiG|1005566.5.peG.3875	rpsH
fiG|1005566.5.peG.3876	rplF
fiG|1005566.5.peG.3877	rplR
fiG|1005566.5.peG.3878	rpsE
fiG|1005566.5.peG.3879	rpmD
fiG|1005566.5.peG.388	phnL
fiG|1005566.5.peG.3880	rplO
fiG|1005566.5.peG.3881	secY
fiG|1005566.5.peG.3882	rpmJ
fiG|1005566.5.peG.3883	rpsM
fiG|1005566.5.peG.3884	rpsK
fiG|1005566.5.peG.3885	rpsD
fiG|1005566.5.peG.3886	rpoA
fiG|1005566.5.peG.3887	rplQ
fiG|1005566.5.peG.3888	yhdN
fiG|1005566.5.peG.3889	zntR
fiG|1005566.5.peG.389	phnK
fiG|1005566.5.peG.3890	mscL
fiG|1005566.5.peG.3891	trkA
fiG|1005566.5.peG.3892	rsmB
fiG|1005566.5.peG.3893	fmt
fiG|1005566.5.peG.3894	def
fiG|1005566.5.peG.3895	smf
fiG|1005566.5.peG.3896	smg
fiG|1005566.5.peG.3897	yrdC
fiG|1005566.5.peG.3898	aroE
fiG|1005566.5.peG.3899	insE
fiG|1005566.5.peG.39	mioC
fiG|1005566.5.peG.390	phnJ
fiG|1005566.5.peG.3900	insF
fiG|1005566.5.peG.3901	yrdB
fiG|1005566.5.peG.3902	yrdA
fiG|1005566.5.peG.3903	NA
fiG|1005566.5.peG.3904	yhdZ
fiG|1005566.5.peG.3905	yhdY
fiG|1005566.5.peG.3906	yhdX
fiG|1005566.5.peG.3907	yhdW
fiG|1005566.5.peG.3908	NA
fiG|1005566.5.peG.3909	yhdV
fiG|1005566.5.peG.391	phnI
fiG|1005566.5.peG.3910	acrF
fiG|1005566.5.peG.3911	acrE
fiG|1005566.5.peG.3912	envR
fiG|1005566.5.peG.3913	yhdU
fiG|1005566.5.peG.3914	yhdJ
fiG|1005566.5.peG.3915	fis
fiG|1005566.5.peG.3916	dusB
fiG|1005566.5.peG.3917	prmA
fiG|1005566.5.peG.3918	panF
fiG|1005566.5.peG.3919	yhdT
fiG|1005566.5.peG.392	phnH
fiG|1005566.5.peG.3920	accC
fiG|1005566.5.peG.3921	accB
fiG|1005566.5.peG.3922	NA
fiG|1005566.5.peG.3923	NA
fiG|1005566.5.peG.3924	yhdH
fiG|1005566.5.peG.3925	yhdA
fiG|1005566.5.peG.3926	mreB
fiG|1005566.5.peG.3927	NA
fiG|1005566.5.peG.3928	mreC
fiG|1005566.5.peG.3929	mreD
fiG|1005566.5.peG.393	phnG
fiG|1005566.5.peG.3930	yhdE
fiG|1005566.5.peG.3931	rng
fiG|1005566.5.peG.3932	yhdP
fiG|1005566.5.peG.3933	tldD
fiG|1005566.5.peG.3934	aaeR
fiG|1005566.5.peG.3935	NA
fiG|1005566.5.peG.3936	aaeA
fiG|1005566.5.peG.3937	aaeB
fiG|1005566.5.peG.3938	yhcO
fiG|1005566.5.peG.3939	yhcN
fiG|1005566.5.peG.394	phnF
fiG|1005566.5.peG.3940	argR
fiG|1005566.5.peG.3941	mdh
fiG|1005566.5.peG.3942	degS
fiG|1005566.5.peG.3943	degQ
fiG|1005566.5.peG.3944	yhcB
fiG|1005566.5.peG.3945	NA
fiG|1005566.5.peG.3946	yhcM
fiG|1005566.5.peG.3947	rplM
fiG|1005566.5.peG.3948	rpsI
fiG|1005566.5.peG.3949	sspA
fiG|1005566.5.peG.395	phnE
fiG|1005566.5.peG.3950	sspB
fiG|1005566.5.peG.3951	dcuD
fiG|1005566.5.peG.3952	nanR
fiG|1005566.5.peG.3953	nanA
fiG|1005566.5.peG.3954	nanT
fiG|1005566.5.peG.3955	nanE
fiG|1005566.5.peG.3956	nanK
fiG|1005566.5.peG.3957	yhcH
fiG|1005566.5.peG.3958	yhcG
fiG|1005566.5.peG.3959	yhcF
fiG|1005566.5.peG.396	phnE
fiG|1005566.5.peG.3960	yhcE
fiG|1005566.5.peG.3961	dcuC
fiG|1005566.5.peG.3962	yhcE
fiG|1005566.5.peG.3963	yhcD
fiG|1005566.5.peG.3964	insD
fiG|1005566.5.peG.3965	insC
fiG|1005566.5.peG.3966	yhcD
fiG|1005566.5.peG.3967	yhcA
fiG|1005566.5.peG.3968	gltF
fiG|1005566.5.peG.3969	gltD
fiG|1005566.5.peG.397	phnD
fiG|1005566.5.peG.3970	gltB
fiG|1005566.5.peG.3971	yhcC
fiG|1005566.5.peG.3972	NA
fiG|1005566.5.peG.3973	insB
fiG|1005566.5.peG.3974	elbB
fiG|1005566.5.peG.3975	mtgA
fiG|1005566.5.peG.3976	yrbL
fiG|1005566.5.peG.3977	npr
fiG|1005566.5.peG.3978	yhbJ
fiG|1005566.5.peG.3979	ptsN
fiG|1005566.5.peG.398	phnC
fiG|1005566.5.peG.3980	yhbH
fiG|1005566.5.peG.3981	rpoN
fiG|1005566.5.peG.3982	yhbG
fiG|1005566.5.peG.3983	yhbN
fiG|1005566.5.peG.3984	yrbK
fiG|1005566.5.peG.3985	kdsC
fiG|1005566.5.peG.3986	kdsD
fiG|1005566.5.peG.3987	yrbG
fiG|1005566.5.peG.3988	yrbF
fiG|1005566.5.peG.3989	yrbE
fiG|1005566.5.peG.399	phnB
fiG|1005566.5.peG.3990	yrbD
fiG|1005566.5.peG.3991	yrbC
fiG|1005566.5.peG.3992	NA
fiG|1005566.5.peG.3993	yrbA
fiG|1005566.5.peG.3994	murA
fiG|1005566.5.peG.3995	sfsB
fiG|1005566.5.peG.3996	ispB
fiG|1005566.5.peG.3997	rplU
fiG|1005566.5.peG.3998	rpmA
fiG|1005566.5.peG.3999	yhbE
fiG|1005566.5.peG.4	trmE
fiG|1005566.5.peG.40	asnC
fiG|1005566.5.peG.400	NA
fiG|1005566.5.peG.4000	obgE
fiG|1005566.5.peG.4001	NA
fiG|1005566.5.peG.4002	dacB
fiG|1005566.5.peG.4003	greA
fiG|1005566.5.peG.4004	yhbY
fiG|1005566.5.peG.4005	rrmJ
fiG|1005566.5.peG.4006	ftsH
fiG|1005566.5.peG.4007	folP
fiG|1005566.5.peG.4008	glmM
fiG|1005566.5.peG.4009	secG
fiG|1005566.5.peG.401	yjdA
fiG|1005566.5.peG.4010	yhbX
fiG|1005566.5.peG.4011	argG
fiG|1005566.5.peG.4012	yhbC
fiG|1005566.5.peG.4013	nusA
fiG|1005566.5.peG.4014	infB
fiG|1005566.5.peG.4015	rbfA
fiG|1005566.5.peG.4016	truB
fiG|1005566.5.peG.4017	rpsO
fiG|1005566.5.peG.4018	pnp
fiG|1005566.5.peG.4019	nlpI
fiG|1005566.5.peG.402	yjcZ
fiG|1005566.5.peG.4020	deaD
fiG|1005566.5.peG.4021	mtr
fiG|1005566.5.peG.4022	yhbW
fiG|1005566.5.peG.4023	yhbV
fiG|1005566.5.peG.4024	yhbU
fiG|1005566.5.peG.4025	yhbT
fiG|1005566.5.peG.4026	yhbS
fiG|1005566.5.peG.4027	yhbQ
fiG|1005566.5.peG.4028	yhbP
fiG|1005566.5.peG.4029	yhbO
fiG|1005566.5.peG.403	proP
fiG|1005566.5.peG.4030	yraR
fiG|1005566.5.peG.4031	yraQ
fiG|1005566.5.peG.4032	yraP
fiG|1005566.5.peG.4033	yraO
fiG|1005566.5.peG.4034	yraN
fiG|1005566.5.peG.4035	yraM
fiG|1005566.5.peG.4036	yraL
fiG|1005566.5.peG.4037	yraK
fiG|1005566.5.peG.4038	yraJ
fiG|1005566.5.peG.4039	yraI
fiG|1005566.5.peG.404	basS
fiG|1005566.5.peG.4040	yraH
fiG|1005566.5.peG.4041	agaI
fiG|1005566.5.peG.4042	agaD
fiG|1005566.5.peG.4043	agaC
fiG|1005566.5.peG.4044	agaB
fiG|1005566.5.peG.4045	kbaY
fiG|1005566.5.peG.4046	agaS
fiG|1005566.5.peG.4047	NA
fiG|1005566.5.peG.4048	agaA
fiG|1005566.5.peG.4049	agaW
fiG|1005566.5.peG.405	basR
fiG|1005566.5.peG.4050	agaV
fiG|1005566.5.peG.4051	kbaZ
fiG|1005566.5.peG.4052	agaR
fiG|1005566.5.peG.4053	yhaV
fiG|1005566.5.peG.4054	sohA
fiG|1005566.5.peG.4055	garD
fiG|1005566.5.peG.4056	NA
fiG|1005566.5.peG.4057	garP
fiG|1005566.5.peG.4058	garL
fiG|1005566.5.peG.4059	garR
fiG|1005566.5.peG.406	eptA
fiG|1005566.5.peG.4060	garK
fiG|1005566.5.peG.4061	NA
fiG|1005566.5.peG.4062	yhaC
fiG|1005566.5.peG.4063	yhaB
fiG|1005566.5.peG.4064	tdcA
fiG|1005566.5.peG.4065	tdcB
fiG|1005566.5.peG.4066	tdcC
fiG|1005566.5.peG.4067	tdcD
fiG|1005566.5.peG.4068	tdcE
fiG|1005566.5.peG.4069	tdcF
fiG|1005566.5.peG.407	adiC
fiG|1005566.5.peG.4070	tdcG
fiG|1005566.5.peG.4071	yhaO
fiG|1005566.5.peG.4072	yhaM
fiG|1005566.5.peG.4073	yhaL
fiG|1005566.5.peG.4074	yhaK
fiG|1005566.5.peG.4075	yhaJ
fiG|1005566.5.peG.4076	yhaI
fiG|1005566.5.peG.4077	yhaH
fiG|1005566.5.peG.4078	yqjG
fiG|1005566.5.peG.4079	NA
fiG|1005566.5.peG.408	adiY
fiG|1005566.5.peG.4080	yqjK
fiG|1005566.5.peG.4081	yqjE
fiG|1005566.5.peG.4082	yqjD
fiG|1005566.5.peG.4083	yqjC
fiG|1005566.5.peG.4084	yqjB
fiG|1005566.5.peG.4085	yqjA
fiG|1005566.5.peG.4086	NA
fiG|1005566.5.peG.4087	NA
fiG|1005566.5.peG.4088	exuR
fiG|1005566.5.peG.4089	exuT
fiG|1005566.5.peG.409	adiA
fiG|1005566.5.peG.4090	uxaC
fiG|1005566.5.peG.4091	uxaA
fiG|1005566.5.peG.4092	ygjV
fiG|1005566.5.peG.4093	sstT
fiG|1005566.5.peG.4094	alx
fiG|1005566.5.peG.4095	ygjR
fiG|1005566.5.peG.4096	ygjQ
fiG|1005566.5.peG.4097	ygjP
fiG|1005566.5.peG.4098	ygjO
fiG|1005566.5.peG.4099	ygjN
fiG|1005566.5.peG.41	asnA
fiG|1005566.5.peG.410	melR
fiG|1005566.5.peG.4100	ygjM
fiG|1005566.5.peG.4101	fadH
fiG|1005566.5.peG.4102	NA
fiG|1005566.5.peG.4103	ygjK
fiG|1005566.5.peG.4104	ygjJ
fiG|1005566.5.peG.4105	ygjI
fiG|1005566.5.peG.4106	ebgC
fiG|1005566.5.peG.4107	ebgA
fiG|1005566.5.peG.4108	ebgR
